0.06418907	0.0021915336	-0.0021193605	-0.00746396	-0.038221087	-0.025207995	-0.008654511	-0.0024797788	0.07079797	-0.000105009654	0.069369465	0.068170175	-0.004231577	0.037767403	-0.10285675	-0.026903808
0.0281732	-0.017106362	0.01700242	-0.10083753	-0.034503967	-0.057191424	-0.018454762	-0.030996384	0.04508703	0.014839892	0.02659101	0.08426873	0.01228361	0.023297762	-0.10670206	0.026141394
0.059098683	0.005962594	-0.008887404	-0.06777662	0.06764854	-0.030170782	-0.04332802	0.040509705	0.061488383	0.030645525	-0.058925126	0.10461151	-0.034410976	0.08136331	-0.04222631	-0.021588737
0.03363263	0.011729912	0.00021707085	-0.07536388	0.057383914	0.0010666356	-0.022910813	-0.010377995	0.014260928	0.022242635	0.037538324	0.101169966	0.007202068	0.038763035	-0.08484698	0.016269607
0.041247305	-0.04123615	0.021065162	0.021408185	0.020891007	-0.03224947	0.070594676	0.018225556	0.010807167	0.011544066	-0.004316829	0.17127752	0.052084718	0.031547703	-0.10345466	0.052448783
-0.018101934	0.0035907684	0.012537275	-0.05178737	-0.034861654	-0.1128009	0.017911261	0.011718598	-0.029219441	-0.008610079	0.029837301	0.079159476	0.029910555	-0.024435153	-0.083064035	-0.00039016837
0.0710697	-0.040691406	0.041465707	-0.0063531226	-0.0057545677	-0.105149746	-0.031757638	0.048228897	0.011531297	0.03628325	-0.062177222	0.13571846	-0.008229933	0.07710378	-0.11967315	0.020368595
0.013944364	-0.0016140137	-0.06338151	-0.04371869	0.013598008	-0.08221201	-0.036652427	-0.0025338775	0.0402437	0.017132483	0.0339368	0.11838179	-0.06552427	0.044621546	-0.13070516	0.049617678
0.07237797	-0.014793798	0.0020746458	-0.04349384	0.013437344	-0.08380364	-0.024854489	-0.019229002	-0.023073405	0.006613152	0.07620339	0.0624149	-0.024053833	0.017023975	-0.058500342	-0.007387955
0.05195323	-0.10789127	0.041218303	-0.05827454	0.052795798	-0.031245856	-0.027005728	-0.036469556	-0.035028744	-0.016120741	-0.05253742	0.10172852	0.006839501	0.031958494	-0.13229583	-0.037082616
0.012108348	-0.016138924	0.059640307	0.009303377	0.016375847	-0.035079252	-0.021418842	-0.016212547	0.08072195	0.01721197	0.0048206933	0.117803775	0.046274785	0.051191084	-0.062412996	0.016104087
0.029988695	0.0057928404	0.05159101	-0.012301	-0.049616512	-0.032577153	-0.048100483	-0.020589715	0.012371574	0.0010357216	0.026030937	0.033454895	0.0030520984	0.046195664	-0.120952174	-0.0340753
0.06588198	-0.00021909217	-0.04742331	-0.012416322	-0.051906705	-0.06787155	-0.022062685	-0.089926206	0.03135245	0.061286204	0.04255857	0.059163596	-0.0072798124	0.025222108	-0.07946981	0.0051940316
0.021844752	0.012138243	-0.038561504	-0.0319063	-0.025698818	0.030030577	0.052454438	-0.006008958	-0.061189618	0.002615702	-0.0034871267	0.048002	-0.0072580976	0.099343166	-0.07342138	0.085253224
0.057383128	-0.0309985	-0.075772874	-0.070323184	-0.007856056	-0.06037308	-0.08524699	-0.013686486	0.08338348	0.07940867	-0.009858706	0.17148308	-0.071403876	-0.01455739	-0.07958371	0.05338843
0.05712777	0.058712915	0.0011537713	-0.08533308	-0.06031068	0.007711382	-0.078373976	-0.008035223	-0.012141206	0.0088851685	0.04681932	0.09220502	0.002117052	0.012755577	-0.036267776	0.05400241
0.031622373	0.063174665	-0.0054725646	-0.051899128	0.0068322634	-0.067852736	-0.014559008	-0.05385642	0.085125275	-0.0031600585	-0.027598178	0.12791921	-0.035717443	0.08461722	-0.19413146	-0.016951185
-0.021856012	0.03779327	0.01921833	-0.105220325	-0.064730644	-0.06080037	0.030918632	-0.11433231	-0.026730306	0.0745773	-0.010493247	0.014417805	-0.025800832	0.06605731	-0.073473066	0.054841354
-0.017316097	-0.0048846174	0.017245399	0.021159451	-0.04578617	-0.047361966	-0.014503199	-0.0609703	-0.008655426	0.014328295	-0.08170701	0.13083452	-0.017735716	0.081577644	-0.09042057	0.0040412126
0.07296755	-0.035503786	0.03461895	-0.027118495	-0.04776623	0.059347022	-0.03237676	-0.07104546	-0.039420582	0.007977175	0.0044549657	0.083079435	0.108568504	0.026157556	-0.11694297	-0.022830363
0.01647892	-0.0029837603	-0.0063466863	-0.033746637	-0.044759676	-0.020533862	-0.02593709	0.042149518	-0.0017019307	0.0044045653	0.06579277	0.022239752	0.009904847	-0.014238956	-0.030336197	0.021938946
0.014747097	-0.025642524	0.039226916	0.006305999	-0.05305076	0.02261158	0.11370066	0.022109453	-0.04689368	0.031084232	0.042284098	-0.047774523	-0.037955675	0.13209355	0.012921363	0.0637804
0.10355697	-0.04143117	-0.01291972	-0.03565435	0.07511867	0.007902468	-0.027595257	-0.12926333	0.19955352	0.050239135	-0.016702455	0.10296657	0.028923335	0.04173941	-0.02288631	-0.044548564
-0.014378889	-0.028108967	-0.0318183	-0.07321123	0.02666298	0.03253541	-0.07101999	-0.04339453	0.03152567	-0.0132271545	0.01877941	0.009391664	0.008816892	0.07179	-0.06714727	0.06973903
0.061727636	0.07417883	-0.07888478	0.035372496	0.07389494	-0.075947195	0.06301326	-0.068918385	0.03259663	0.031171938	0.020584775	0.064662	0.0045324904	-0.040787205	-0.21097521	-0.054942816
-0.009022181	-0.03309494	0.029792173	-0.012529303	-0.12093188	-0.13389352	-0.053559717	0.06070592	-0.017246544	0.058116935	0.043259118	0.095648475	0.03680792	0.07181225	-0.05510288	0.06380757
0.05579747	0.011547148	-0.04735338	0.0116485525	0.023539266	-0.13229555	0.018366165	-0.024832854	0.017840704	0.044462964	0.018834472	0.09501707	0.03010147	-0.040777396	-0.11208124	-0.010758596
0.014886343	0.046160758	-0.0083959885	0.06411815	-0.05274259	-0.094681	0.0013368243	0.06462211	0.09235609	0.0074847676	0.042596024	0.08698457	-0.0073237754	-0.008599398	-0.019271677	0.07498368
0.03617136	0.034318324	0.04892535	6.2996995e-05	0.0036749318	0.0033833415	0.0043111015	-0.08042108	-0.11369177	-0.003933546	0.041639637	0.003067189	0.029195033	0.08321276	0.04426205	-0.044020336
0.010799507	-0.08206534	-0.0046331384	0.019520177	0.025107428	-0.048868533	0.03428219	-0.013077273	-0.067140676	0.018092431	0.05377376	0.12263586	-0.0661686	0.06306385	0.023473928	-0.02509549
0.06441284	0.022919474	-0.03450898	-0.016347567	-0.0648131	-0.08124335	-0.016633984	0.05825683	-0.044489283	0.02287246	0.049219806	0.00012684772	-0.03946532	0.04515423	-0.105546325	-0.017787905
0.0061794026	0.0031333265	-0.08183288	-0.04116831	0.0015983663	-0.07743602	0.06726218	-0.11222472	0.08560042	0.05143807	-0.0010082516	0.02472326	-0.10438598	0.042428803	-0.12057019	0.08650323
0.00608873	0.03829467	-0.082008034	-0.12567186	0.06584545	-0.10302347	0.08788496	-0.06895343	-0.039997928	-0.022890728	0.0627029	0.032588728	0.044034213	0.012158011	-0.12631163	0.0961338
-0.020479111	0.027062362	0.09280563	0.03433768	-0.009178735	-0.07065827	0.05642039	-0.011364175	0.054607674	0.018422494	0.030300625	-0.017168716	0.017506506	0.08676718	-0.022254009	0.043007065
0.03035713	0.06684094	-0.03774352	-0.048960518	0.050622202	-0.053601317	-0.031549197	0.012133321	0.04796247	0.070162326	0.062057987	0.10635566	0.038475763	-0.033573285	-0.06143833	-0.03248914
-0.033958364	-0.07155957	-0.008367209	0.046065792	-0.030795693	-0.031228516	-0.03894998	0.040769402	-0.015670732	0.07699299	-0.055806942	0.0828805	0.08032489	0.026990674	0.013560788	0.025044933
-0.031013612	-0.088270694	-0.012033608	-0.08556339	-0.0027930697	0.067380965	0.03823012	-0.02712337	0.036887232	0.10825512	-0.08460176	0.09095149	-0.05569766	0.045108277	-0.10101313	0.01744612
0.12824768	-0.05700348	-0.06637081	0.012836076	0.010113148	-0.029475484	-0.011769533	0.018834913	-0.064984985	-0.04051785	0.016212337	-0.070293665	-0.06408661	-0.0020266487	-0.04193549	0.005774195
0.0831912	-0.055685926	-0.11763462	0.00048740726	0.025326686	-0.0207933	-0.018019041	0.06095969	-0.018803718	-0.011193797	-0.025609883	-0.031321254	0.08862555	0.027323904	-0.100663625	0.011673382
0.08877559	0.0183673	-0.0828314	0.011704141	0.027359731	0.02891777	-0.0409523	0.0039003533	0.009530236	-0.053470414	-0.0239942	0.041682694	-0.03585973	0.007788391	-0.045054365	0.07186732
-0.08442981	-0.037515465	0.022001311	0.13216738	-0.12661159	-0.05344539	-0.11704351	0.07992983	0.029590575	0.01095997	-0.062865056	0.06558069	-0.071579754	-0.03265402	-0.16688368	0.08127431
0.061076898	-0.012261458	-0.05645531	0.055739127	0.0026462157	0.08183837	-0.0053769154	-0.0010156974	0.037108295	0.049335197	-0.048131518	0.10357508	0.07567362	0.044187732	0.02051893	0.07775569
-0.002930514	-0.0104473205	-0.04754529	-0.008600744	0.025224874	-0.031318028	-0.049200453	-0.10334028	0.050857797	0.09570161	-0.0035973382	0.07463335	-0.10675165	-0.005952647	0.06398331	-0.0395456
0.034803748	0.07624694	-0.0074082175	-0.044665433	-0.013215039	-0.050783694	0.005412709	-0.13643363	-0.10879751	-0.027657997	-0.0029169065	0.12121557	-0.050185338	0.11441461	-0.09331159	0.037243452
-0.07678897	-0.039095055	-0.057017233	0.04929924	-0.05055428	-0.078696735	0.0044490634	0.034734428	0.005752947	0.089055225	0.055353615	0.1237785	-0.02923917	-0.017268442	-0.037730828	0.06087162
